id	parent_component_id	type_id	title	description	template_type_id	creator_id	component_picture_url	background_color	created_at	updated_at	level_id	privacy_id	order	status
5098	NULL	12	Catch a Guitar Pick At a Concert		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5099	NULL	102	Laughter keeps you healthy.		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5100	NULL	12	Float in the Dead Sea in Jordan/Israel		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5101	NULL	12	"Celebrate St. Patrick's Day in Dublin, Ireland"		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5102	NULL	11	maintaining a high level of activity		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5103	NULL	13	Learning a foreign language		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5104	NULL	12	Climb a Spiral Staircase		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5105	NULL	11	maintaining files		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5106	NULL	11	forecasting		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5107	NULL	12	Complete my PhD		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5108	NULL	11	customer service skills		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5109	NULL	12	Build a Gingerbread House		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5110	NULL	13	Insect collecting		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5111	NULL	13	Ice skating		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5112	NULL	13	Explorer a corn maze		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5113	NULL	12	"Fill a journal with inspiring quotes, lyrics, images"		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5114	NULL	11	welder (first class)		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5115	NULL	12	Meet Steve Stoute.		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5116	NULL	13	Guitar		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5117	NULL	12	Buy a Cup of Coffee for a Cold Salvation Army Bell Ringer		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5118	NULL	12	Go to an in ternational Football Tournament		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5119	NULL	12	Connect With an Old Friend		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5120	NULL	12	Go to a Renaissance Festival		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5121	NULL	13	Home brewing		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5122	NULL	12	Do 50 push-ups without taking a break		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5123	NULL	11	esperanto 		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5124	NULL	12	Get Through a Long Distance Relationship		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5125	NULL	102	Learn to adjust.		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5126	NULL	12	Know the Alphabet Backwards		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5127	NULL	13	Puppet theatre		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5128	NULL	11	thoracic medicine specialist		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5129	NULL	11	"hardworking: done with energy, industrious."		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5130	NULL	12	Appear in a Music Video		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5131	NULL	11	relaxed		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5132	NULL	12	Worldly Festivals & Events to Attend		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5133	NULL	13	Racing		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5134	NULL	12	Participate in Something That Has Measurable Progress.		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5135	NULL	11	dependable: may be relied on.		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5136	NULL	12	Songkran Water Festival in Thailand		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5137	NULL	12	Eat Ribs At an American Bbq		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5138	NULL	11	serving		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5139	NULL	12	Have a New Adorable Family Photo Taken		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5140	NULL	12	Canoe Down the Amazon River		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5141	NULL	12	Create a Bow and Arrow		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5142	NULL	11	creating new ideas		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5143	NULL	11	landscape architect		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5144	NULL	11	cabler (data and telecommunications)		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5145	NULL	11	attention to details 		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5146	NULL	12	Learn a Form of Martial Arts		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5147	NULL	11	motivating others		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5148	NULL	13	Book collecting		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5149	NULL	11	stenography		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5150	NULL	12	Cruise Around the World		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5151	NULL	11	multi-task		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5152	NULL	12	Be on the Cover of a Magazine		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5153	NULL	12	Explorer a Cave		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5154	NULL	11	"build, observe, inspect things"		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5155	NULL	12	Write a Detailed Paper on That Text.		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5156	NULL	12	Only Wear Lovely Undergarments		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5157	NULL	11	kind		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5158	NULL	12	Find a Sport I Love and Get Good At It		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5159	NULL	13	Aerobics		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5160	NULL	11	disabilities services officer		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5161	NULL	11	proofreading		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5162	NULL	12	Rappel Down a Waterfall		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5163	NULL	11	magistrate		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5164	NULL	12	Be the Sheriff of a Small Town		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5165	NULL	13	Ringette		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5166	NULL	11	experience in the art of persuading		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5167	NULL	11	macram 		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5168	NULL	12	Become a Supermodel		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5169	NULL	12	Walk on a Nude Beach		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5170	NULL	12	Break a Guinness World Record		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5171	NULL	12	Attend a Same Sex Wedding		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5172	NULL	12	Attend an entire NBA Finals series with my kids		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5173	NULL	11	aircraft maintenance engineer (avionics)		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5174	NULL	12	Complete a Ropes Course		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5175	NULL	11	baker		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5176	NULL	102	Pay your mortgages		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5177	NULL	11	progressive		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5178	NULL	12	Build My Public Speaking Skills to Earn Toastmasters Cc and Ac Awards		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5179	NULL	11	be kind and understanding		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5180	NULL	12	Drink At an Ice Bar		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5181	NULL	12	Flip a House		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5182	NULL	11	reserved		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5183	NULL	11	do push-ups and sit-ups properly		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5184	NULL	13	Terry bears		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5185	NULL	12	Go Swimming in the Dead Sea		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5186	NULL	12	Haggle At an Open Market		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5187	NULL	12	Niagara Falls 		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5188	NULL	11	agricultural engineer		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5189	NULL	11	teaching various subjects or special events		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5190	NULL	11	Budgeting expenses		7001	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5191	NULL	12	Extract Honey From a Bee Hive		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5192	NULL	102	A good haircut changes everything.		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5193	NULL	11	ict customer support officer		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5194	NULL	12	Wild Boar		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5195	NULL	13	Ornithology		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5196	NULL	12	De-Clutter the Work Space		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5197	NULL	12	Beat Cancer		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5198	NULL	11	mountain biking		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5199	NULL	11	clinical psychologist		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5200	NULL	11	safety conscious		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5201	NULL	12	Hunt for Wild Mushrooms		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5202	NULL	12	See 'The Bucket List'		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5203	NULL	12	Travel Experience in General		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5204	NULL	11	judge		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5205	NULL	13	Locksport		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5206	NULL	11	mathematician		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5207	NULL	12	Learn How to Use My Camera in Manual Mode		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5208	NULL	13	Making cheese		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5209	NULL	12	Donate Items to a Nonprofit Organization		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5210	NULL	11	good-natured		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5211	NULL	12	Complete 90 Days of P90x		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5212	NULL	13	Become a landlord		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5213	NULL	13	Light painting		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5214	NULL	12	Immerse in Buddhism		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5215	NULL	13	Kites		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5216	NULL	13	Stone skipping		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5217	NULL	11	play instruments		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5218	NULL	12	Complete Another Degree		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5219	NULL	12	Get My Captains License		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5220	NULL	12	Become a Journalist		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5221	NULL	12	Be an in spiration to Someone		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5222	NULL	12	Wear a Fresh Lei		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5223	NULL	11	gastroenterologist		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5224	NULL	11	botanist		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5225	NULL	12	Climb to the Top of a Tree		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5226	NULL	11	hooking and unhooking trailer from tractor		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5227	NULL	12	Do/Create Something Worthy of Being Nominated As a Macarthur Fellow		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5228	NULL	11	Decision Making		7001	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	3	10002	1	0
5229	NULL	12	Start an Herb Garden		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5230	NULL	12	Fall in Love Accidentally		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5231	NULL	13	Become a wikipedia editor		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5232	NULL	12	Spend the Night in a Treehouse.		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5233	NULL	13	Die-cast toy		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5234	NULL	11	time and project management		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5235	NULL	12	Do a Warrior Dash-Type Run		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5236	NULL	12	Go a Week Without Makeup		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5237	NULL	13	Social networking		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5238	NULL	12	Camp in the Backyard		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5239	NULL	11	vegetable grower (australia) / market gardener (new zealand)		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5240	NULL	12	Go on a blind date		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5241	NULL	12	Watch an NBA game at Madison Square Garden.		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5242	NULL	13	Gold panning		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5243	NULL	11	valuer		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5244	NULL	11	work independently		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5245	NULL	11	neurologist		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5246	NULL	11	research		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5247	NULL	12	Cool Bucket List Ideas		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5248	NULL	12	Attend a Hindu Wedding		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5249	NULL	12	Go on a Midnight Bike Ride		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5250	NULL	12	Make My Own Candles.		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5251	NULL	12	See the Great Barrier Reef		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5252	NULL	12	Go to the Superbowl		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5253	NULL	11	research and development manager		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5254	NULL	12	Complete My Honors Degree		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5255	NULL	13	Telescopes		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5256	NULL	12	Launch my first company		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5257	NULL	11	heavy labor		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5258	NULL	12	Backpack Through Australia		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5259	NULL	11	comparing results		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5260	NULL	11	papermaking 		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5261	NULL	102	"Learn to play chess, go, and bridge."		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5262	NULL	12	Create a Board Game		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5263	NULL	13	Collecting sports cards		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5264	NULL	12	Go to Egypt		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5265	NULL	11	medical administrator		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5266	NULL	12	Blow a Lot of Money Gambling		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5267	NULL	12	Sleep in a Tuscan Villa in Italy		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5268	NULL	12	Create a Proper Portfolio for Myself		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5269	NULL	12	Get a Fish Pedicure		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5270	NULL	12	Complete a Degree		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5271	NULL	11	planning organizational needs		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5272	NULL	11	dedicated: devoted to aims or vocation.		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5273	NULL	13	Motorbikes		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5274	NULL	12	Golf 18 Holes 		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5275	NULL	11	know when to ask for help		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5276	NULL	11	bartender		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5277	NULL	12	Be Able to Do the Splits		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5278	NULL	13	Water skiing		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5279	NULL	12	Plant a Tree		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5280	NULL	12	Learn How to Ride a Bike		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5281	NULL	12	"Celebrate the New Year in NYC, watching the ball drop at midnight"		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5282	NULL	12	Be a Tourist in You Own Town		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5283	NULL	13	Ten pin bowling		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
5284	NULL	12	Attend 10 Toastmasters Meetings		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
